id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
1254999326125780992,2020-12-12 15:43:55,3,Twitter Web App,🌊 🕵🏼💼 ⚡►Terry Harper◄⚡,3,UN SecretaryGeneral Antnio Guterres must know that being chauffeured around in petrol limousine is hypocritical when he pushes to fight climate change He obviously is not changing his ways Why should anyone else Lead by example not bullshit,TerryxHarper,"Brisbane, Queensland",False,13464,13162,0.0,0.5
22271644,2020-12-12 15:32:27,0,Twitter Web App,American Clean Power Association,6,A broad cross section of US companies recently voiced their support for rejoining the ParisClimate Agreement and have called on Congress and Presidentelect JoeBiden to work together to enact ambitious durable bipartisan climate solutions,USCleanPower,"Washington, D.C.",False,78447,10777,0.078125,0.328125
1137816511668576256,2020-12-12 15:31:36,3,Twitter for Android,सुनो सरकार हमारी पुकार 🙏🙏,6,narendramodi In last 3 year GST has change MORE than Climate ClimateChange climateambitionsummit2020 SimplifyGST,Lotus_Engine,"New Delhi, India",False,381,320,0.25,0.2833333333333333
194042592,2020-12-12 15:30:06,12,Hootsuite Inc.,The Cartoon Movement,21,5 years after the Paris Agreement Cartoon by Shahid Atiqullah ParisAgreement climate climatechange climatemergency globalwarming,cartoonmovement,Amsterdam,False,27114,1634,0.0,0.0
164662932,2020-12-12 15:20:49,3,Twitter Web App,Gerrit Rentier,2,70 world leaders attend Climate Ambition Summit 5 years after ParisAgreement and promote further ClimateAction New commitments from UK France Italy China and EU G20 still subsidise coal oil and gas using tax money to cause ClimateEmergency,GerritRentier,"Middelburg, Zeeland,  NL, EU",False,1115,565,0.06818181818181818,0.4772727272727273
1011491769924669441,2020-12-12 15:19:22,3,Twitter Web App,GGGI Uganda,6,The 3rd and first virtual climate change Symposium is at your doorstep Dont miss inciteful discussions on the greengrowthmodel the urban challenge greening amp their role in offsetting ClimateChange from DagmarZwebe CR GggiUganda talkgreeningEUinUG NationMediaGrp,GggiUganda,"Kampala, Uganda",False,696,1192,0.08333333333333333,0.1111111111111111
102448827,2020-12-12 15:00:00,8,Twitter Media Studio,Environment Canada,17,AskAScientist Dr Chris Derksen climate researcher has answers to your questions about Arctic ClimateChange Send us your question it could be featured in our video series CdnSci science ArcticScienceMonth,environmentca,Canada,True,413131,557,0.0,0.0
39817649,2020-12-12 14:58:57,0,Twitter for Mac,ECO Strategy,1,Impacts of climate change on peoples health around the world including deaths due to heatwaves and the consequences of food insecurity are at their most worrying since initiative began tracking them years ago All 16 indicators are worsening,ecostrategy, Toronto & Sudbury,False,3455,2547,0.1875,0.4375
27937612,2020-12-12 14:50:35,0,Twitter Web App,Lucy P. Marcus,1,World leaders should declare states of climate emergency in their countries to spur action to avoid catastrophic global warming UN SecretaryGeneral Antonio Guterres said in opening remarks to a climate summit on Saturday climate,lucymarcus,UK,True,27478,595,0.05,0.05
27109121,2020-12-12 14:38:29,0,Twitter for iPhone,😷☕#WearAMask🌊🌊🐾,1,Declare states of climate emergency UN chief tells world leaders ClimateEmergency Climate ClimateCrisis,nonnydee,"Ohio, USA",False,10799,11898,0.0,0.0
1229466528564809733,2020-12-12 14:36:20,0,Twitter Web App,Ecofriendly Beer Drinker,2,With every bit of visible climate effect we see theres a lot of change were signing up for in the future with our emissions Even when we get to the point where things are bad enough to act things will continue to get worse for a long time afterward,EcofriendlyBeer,Planet Earth,False,540,1628,-0.22999999999999998,0.4583333333333333
22894243,2020-12-12 14:23:53,8,Twitter Web App,MarcGunther,12,Which are the most effective climate change nonprofits my new story for MediumCarbon180 CleanAirCatf SunriseMvmt Climeworks FoundersPledge GivingGreenE philanthropy,MarcGunther,"Bethesda, MD",True,39218,1003,0.4121212121212121,0.5848484848484848
15177954,2020-12-12 14:06:57,1,Twitter Web App,Duroyan Fertl,1,The climate doesnt care about the rules of politics only the laws of physics amp chemistry The Arctic is already changing utterly Fancy words wont change thatFightFor1Point5 ClimateEmergency ClimateAction ClimateJustice ClimateActionSummit,dfertl,Cóbanhávan,False,2044,4991,0.0,1.0
204510072,2020-12-12 14:00:47,0,Twitter Web App,RNAnews antinuclear,0,Independent MP Zali Steggall welcomes positive response to Climate Change Bill RenewEconomy,RNA_antinuclear,ITALY,False,711,204,0.11363636363636363,0.3352272727272727
204510072,2020-12-12 13:53:10,0,Twitter Web App,RNAnews antinuclear,1,Australia wins at not honouring 15C climate commitment Climate Action Moreland people in Brunswick Coburg Fawkner and Glenroy wanting action on climate change,RNA_antinuclear,ITALY,False,711,204,0.16666666666666666,0.13333333333333333
3301926908,2020-12-12 13:05:23,0,Gridpointwx,GridPointWeather,1,Meet a young activist whos suing the government over CLIMATE change GlobalWarming climatechange,gridpointwx,"New York, USA",False,197,58,0.1,0.4
3111226033,2020-12-12 13:05:00,0,weather-globe,Tim Melino,0,Meet a young activist whos suing the government over CLIMATE change GPWX GlobalWarming climatechange,TimMelino,NY,False,11371,9774,0.1,0.4
1243894953048068096,2020-12-12 13:03:07,0,Twitter for Android,Digi Corp,1,Ironically world leaders are more concerned about the climate changewikileaks RedCross amnesty Greenpeace Oxfam CARE livestrong lecrackella SuzainBhat4 zaidikhan AJStream,digicorptrust,,False,20,45,0.5,0.5
730795063840804864,2020-12-12 13:02:10,1,Twitter Web App,earthchangers,0,Inthenews this week re travel tourism sustainable development12 Climate Still no country doing enough to meet ParisAgreement goals Top 3 spots blank followed by Sweden UK but targets dont mean action climatecrisis tacklethecrisis,Earth_Changers_,,False,2251,2601,0.057499999999999996,0.35750000000000004
730795063840804864,2020-12-12 12:56:06,0,Twitter Web App,earthchangers,1,InTheNews re travel tourism amp sustainable development 11 Climate World first UK ClimateChange Committee detailed roadmap to reduce emissions to netzero by 2050 How lives need to change inc no airport expansion aviation,Earth_Changers_,,False,2251,2601,0.325,0.5416666666666666
730795063840804864,2020-12-12 12:41:21,0,Twitter Web App,earthchangers,0,What were reading inthenews this week related to travel tourism amp sustainable development10 Climate World on track for 3C rise this century 7 Covid emissions dip this year required every year climatecrisis globalheating carbon co2,Earth_Changers_,,False,2251,2601,0.0,0.4
730795063840804864,2020-12-12 12:31:30,0,Twitter Web App,earthchangers,1,What were reading inthenews this week related to travel tourism amp sustainable development8 Climate Paris effect has led to unexpected rapid shift towards lowcarbon economy climatecrisis tacklethecrisis co2 green energy netzero,Earth_Changers_,,False,2251,2601,-0.03333333333333333,0.5666666666666667
167149691,2020-12-12 12:30:10,0,Oktopost,Victor Rubio,3,Worldline is proud to announce the renewal of its partnership with Paris by signing the Platinum level of the Paris Climate Action Charter Reaffirming our ambition to fight against climate change to achieve CarbonNeutrality over the long term CSR,victorrubiolh,Barcelona,False,921,679,0.2833333333333333,0.5
730795063840804864,2020-12-12 12:18:21,1,Twitter Web App,earthchangers,0,What were reading inthenews this week related to travel tourism amp sustainable development7 Climate EU leaders pledge to cut emissions by 55 by 2030 tacklethecrisis climatecrisis carbon CO2 globalwarming,Earth_Changers_,,False,2251,2601,0.0,0.4
730795063840804864,2020-12-12 12:00:51,1,Twitter Web App,earthchangers,0,What were reading inthenews this week related to travel tourism amp sustainable development6 Climate 5 year since ParisAgreement What needs to happen in the next five years to tackle the climatecrisis tacklethecrisis climatechange carbon,Earth_Changers_,,False,2251,2601,0.0,0.2
730795063840804864,2020-12-12 11:39:05,0,Twitter Web App,earthchangers,0,Inthenews this week related to travel tourism amp sustainable development5 Climate GretaThunberg criticises empty words of 2030 targets CO2 budget of 15 degrees will be gone in 7 years Watch climatecrisis tacklethecrisis greta,Earth_Changers_,,False,2251,2601,-0.05,0.45
1450711004,2020-12-12 10:47:31,0,Twitter Web App,darshit baghel,0,Just because climate change isnt affecting you it doesnt mean it isnt real Its simply a matter of timeParisAgreement climate change,darshitbaghel,,False,49,97,-0.0375,0.44821428571428573
2290952048,2020-12-12 10:40:45,0,Twitter Web App,Roze News,0,PM Imran Khan to address UN climate change summit todayRozenews PMIK climate,rozenewspk,Pakistan,False,1329,160,0.0,0.0
1238066825348313090,2020-12-12 10:30:50,6,Twitter Web App,APCoAB,11,CRISPR Can curb CO2 Emissions and can Help EnvironmentAdopting geneediting into the agricultural system can help reduce harmful agricultural emissions and slow down climate changes before its too late CropLifeIntl CropLifeAsia APAARI Source,APCoAB,Bangkok,False,115,250,-0.2518518518518518,0.4296296296296296
168425731,2020-12-12 10:27:06,0,Agenparl,Agenparl,0,Policy paper The UKs Adaptation Communication to the United Nations Framework Convention on Climate Change UNFCCC 2020 Agenparl,Agenparl,Roma,False,6128,2317,0.0,0.0
1331702187077099521,2020-12-12 10:26:21,0,Twitter for Android,Emergency on Planet Sport,0,Possibly the most vital conversation ever about sport and climate change Coming soonClimateChange sport climate sustainability comingsoon,planetsportpod,,False,14,17,0.19999999999999998,0.6333333333333333
19609660,2020-12-12 10:07:28,0,Twitter Web App,"Tom Gillispie, EDITOR/WRITER",0,climate change Links to CLIMATE CHANGE and MASS MIGRATION climate climatechange climaterefugees massmigration,EDITORatWORK,"Rural Hall, North Carolina, USA",False,4178,3688,0.0,0.0
1284066660,2020-12-12 09:36:29,0,Jocial,Social & Political,0,As Tundras Warm Microbes Could Make Climate Change Worse climate drought climatesolutions climatecrisis,PolyConundrum,Florida & Nova Scotia,False,1543,1193,0.09999999999999998,0.6
864763783045980160,2020-12-12 09:19:26,2,Twitter for iPhone,Margaret Kuhlow,14,WWF is pleased to partner in the COP26 Financial Coalition Coordination Mechanism to help secure ambitious sciencebased commitments from the financial sector that reflect the relationship between climate change amp nature loss and invest in naturebased solutionsWWFMedia,WWFLeadFinance,"Washington, DC",False,1429,642,0.22999999999999998,0.47000000000000003
1335587272440360960,2020-12-12 09:11:18,0,Twitter for Android,Lyse Wauthelet,1,5 years since the ParisAgreement was put in place No concrete action for the climate has been taken since Will there be a change now for Europe on this side or is it just empty wordsFightFor1Point5 ClimateChange,LyseWauthelet,,False,4,40,-0.025000000000000005,0.3
1428259122,2020-12-12 09:08:59,0,Twitter Web App,Trade Justice Movement,1,33 Climatefriendly trade is possible TJM amp our members want the government to commit to no trade deals with countries that havent signedup to fight climate change and for green standards to be upheld amp enhanced when the UK leaves the EU,TradeJusticeMov,"London, UK",False,2453,1183,-0.1,0.65
1300738121794023424,2020-12-12 09:00:01,5,Sprinklr Publishing,Insights into Germany | deutschland.de,35,The UN climate summit takes place today at which several countries present their climate plans Germany is strongly committed to climate protection with various initiatives Learn more about these efforts here ClimateChange ClimateAction UN,ger_trends,,True,5868,101,0.18666666666666668,0.3466666666666667
861836558869159936,2020-12-12 08:50:45,3,Twitter for iPhone,Mena Commodities ®,4,Climate Arctic Shipping Tankers Maritime OOTT Longest Arctic sailing season tops off a year of Climate disasters Thinning ice in Arctic made this years navigation season for LNG tankers the longest on record the latest sign of accelerating ClimateChange climate,MenaCommodities,info@mena-commodities.com,False,4503,697,0.5,0.9
3290005917,2020-12-12 08:01:14,0,The Social Jukebox,CLIME-IT Solutions,0,24 Videos That Turn the Tide on Climate Change,CLIME_IT,Worldwide,False,5211,5153,0.0,0.0
1313805214294642689,2020-12-12 07:51:21,0,Twitter for Android,Jenny Hirst 🌍,0,Welcome news ahead of the interim climate summit this weekend UK tax payers have been supporting fossilfuel projects for years COP26 ClimateAmbitionSummit,JennyHirst_eco,,False,81,341,0.525,0.575
3130745716,2020-12-12 07:43:24,1,Twitter Web App,Vastuullisuusuutiset,0,Climate change UK to end aid for fossil fuel projects abroad Vastuullisuus,Vastuullisuus,,False,4306,1701,0.0,0.0
259873788,2020-12-12 07:33:13,2,IFTTT,Moms #ClimateActionNow,3,Reading Climate Change The Fight To Stay Below 15C Climate,CleanAirMoms,United States,True,28219,20340,0.0,0.0
22653760,2020-12-12 06:37:47,1,Twitter Web App,Fred Bentler,1,The costs of tackling climate change keep on fallingClimate Economics Policy,Bentler,Washington,False,15534,13782,0.0,0.0
4764560996,2020-12-12 06:33:49,0,Twitter Web App,Yvonne Hooper,0,climate Climate change Long and difficult road ahead to reduce global emissions UN adviser warns,YvonneHooper20,,False,416,1974,-0.18333333333333335,0.4666666666666666
1224973115165270016,2020-12-12 05:41:00,1,TweetDeck,Sustainify Your Life,0,Imagine a world where you cant predict tomorrow GlobalWarming is similar the only difference is climate change can be filtered out through industrialistic views Dont let the climate apocalypse take over and be the change you want to see in the worldSustainify,SustainifyLife,Bengaluru,False,33,32,0.0,0.7
2892446574,2020-12-12 05:06:35,0,Twitter for iPhone,MG NREGA MANSA PB,0,Reverse the Climate Change MGNREGS via YouTube,MGNREGA_MansaPB,mansa,False,39,53,0.0,0.0
1154283669550485504,2020-12-12 05:06:17,1,Twitter for iPhone,Dr Asmat Awan,5,I have submitted a Concept Note ADP 202122 Establishment of Institute for Climate Change Research to Govt Punjab South Lets see how it works UNFCCC CoPCM agridepartment husainJahania PIKClimate ClimateChangePK PlanComPakistan,DrAsmatMalik1,"Multan, Pakistan",False,21,116,0.0,0.0
